,Epsilon,Score
13620,0.8793000000000133,-53
13621,0.87926666666668,-53
13622,0.8792333333333466,49
13623,0.8792000000000133,-53
13624,0.87916666666668,-56
13625,0.8791333333333466,-55
13626,0.8791000000000133,-74
13627,0.87906666666668,43
13628,0.8790333333333467,-57
13629,0.8790000000000133,-60
13630,0.87896666666668,-54
13631,0.8789333333333467,-56
13632,0.8789000000000133,-64
13633,0.87886666666668,-53
13634,0.8788333333333467,-57
13635,0.8788000000000133,-56
13636,0.87876666666668,-54
13637,0.8787333333333467,-52
13638,0.8787000000000134,48
13639,0.87866666666668,-61
13640,0.8786333333333467,-53
13641,0.8786000000000134,-52
13642,0.87856666666668,-53
13643,0.8785333333333467,-69
13644,0.8785000000000134,48
13645,0.87846666666668,-57
13646,0.8784333333333467,-52
13647,0.8784000000000134,-54
13648,0.8783666666666801,-56
13649,0.8783333333333467,-57
13650,0.8783000000000134,-52
13651,0.8782666666666801,-56
13652,0.8782333333333467,-84
13653,0.8782000000000134,-53
13654,0.8781666666666801,36
13655,0.8781333333333468,41
13656,0.8781000000000134,-52
13657,0.8780666666666801,-53
13658,0.8780333333333468,49
13659,0.8780000000000134,-53
13660,0.8779666666666801,-56
13661,0.8779333333333468,-52
13662,0.8779000000000134,-54
13663,0.8778666666666801,47
13664,0.8778333333333468,-56
13665,0.8778000000000135,-54
13666,0.8777666666666801,-58
13667,0.8777333333333468,-79
13668,0.8777000000000135,-69
13669,0.8776666666666801,-59
13670,0.8776333333333468,48
13671,0.8776000000000135,43
13672,0.8775666666666802,-55
13673,0.8775333333333468,-59
13674,0.8775000000000135,-62
13675,0.8774666666666802,-52
13676,0.8774333333333468,46
13677,0.8774000000000135,-66
13678,0.8773666666666802,-66
13679,0.8773333333333468,-61
13680,0.8773000000000135,-62
13681,0.8772666666666802,-61
13682,0.8772333333333469,42
13683,0.8772000000000135,47
13684,0.8771666666666802,-57
13685,0.8771333333333469,-57
13686,0.8771000000000135,-52
13687,0.8770666666666802,49
13688,0.8770333333333469,-71
13689,0.8770000000000135,-53
13690,0.8769666666666802,-60
13691,0.8769333333333469,44
13692,0.8769000000000136,-56
13693,0.8768666666666802,-55
13694,0.8768333333333469,-57
13695,0.8768000000000136,-75
13696,0.8767666666666802,-63
13697,0.8767333333333469,-66
13698,0.8767000000000136,-64
13699,0.8766666666666802,-66
13700,0.8766333333333469,-86
13701,0.8766000000000136,46
13702,0.8765666666666803,-55
13703,0.8765333333333469,-57
13704,0.8765000000000136,44
13705,0.8764666666666803,-70
13706,0.8764333333333469,-55
13707,0.8764000000000136,-53
13708,0.8763666666666803,-55
13709,0.876333333333347,-59
13710,0.8763000000000136,-60
13711,0.8762666666666803,-60
13712,0.876233333333347,37
13713,0.8762000000000136,-57
13714,0.8761666666666803,37
13715,0.876133333333347,-75
13716,0.8761000000000136,-66
13717,0.8760666666666803,-67
13718,0.876033333333347,-62
13719,0.8760000000000137,-68
13720,0.8759666666666803,-56
13721,0.875933333333347,-60
13722,0.8759000000000137,-52
13723,0.8758666666666803,-58
13724,0.875833333333347,-53
13725,0.8758000000000137,-56
13726,0.8757666666666803,-55
13727,0.875733333333347,-53
13728,0.8757000000000137,47
13729,0.8756666666666804,-76
13730,0.875633333333347,-62
13731,0.8756000000000137,-52
13732,0.8755666666666804,-62
13733,0.875533333333347,48
13734,0.8755000000000137,-64
13735,0.8754666666666804,-55
13736,0.875433333333347,-58
13737,0.8754000000000137,-59
13738,0.8753666666666804,-61
13739,0.8753333333333471,-54
13740,0.8753000000000137,-58
13741,0.8752666666666804,-52
13742,0.8752333333333471,-76
13743,0.8752000000000137,-53
13744,0.8751666666666804,-53
13745,0.8751333333333471,-57
13746,0.8751000000000138,43
13747,0.8750666666666804,46
13748,0.8750333333333471,-55
13749,0.8750000000000138,-56
13750,0.8749666666666804,47
13751,0.8749333333333471,-69
13752,0.8749000000000138,-61
13753,0.8748666666666804,44
13754,0.8748333333333471,-54
13755,0.8748000000000138,-64
13756,0.8747666666666805,-62
13757,0.8747333333333471,-66
13758,0.8747000000000138,-55
13759,0.8746666666666805,49
13760,0.8746333333333471,38
13761,0.8746000000000138,-61
13762,0.8745666666666805,-62
13763,0.8745333333333472,-53
13764,0.8745000000000138,-56
13765,0.8744666666666805,-57
13766,0.8744333333333472,-55
13767,0.8744000000000138,-52
13768,0.8743666666666805,-62
13769,0.8743333333333472,30
13770,0.8743000000000138,-52
13771,0.8742666666666805,-53
13772,0.8742333333333472,-63
13773,0.8742000000000139,-57
13774,0.8741666666666805,41
13775,0.8741333333333472,-58
13776,0.8741000000000139,-59
13777,0.8740666666666805,-59
13778,0.8740333333333472,-53
13779,0.8740000000000139,44
13780,0.8739666666666805,48
13781,0.8739333333333472,-61
13782,0.8739000000000139,-70
13783,0.8738666666666806,45
13784,0.8738333333333472,-53
13785,0.8738000000000139,-55
13786,0.8737666666666806,-52
13787,0.8737333333333472,-65
13788,0.8737000000000139,-57
13789,0.8736666666666806,-57
13790,0.8736333333333473,-65
13791,0.8736000000000139,-64
13792,0.8735666666666806,-52
13793,0.8735333333333473,-58
13794,0.8735000000000139,-53
13795,0.8734666666666806,-54
13796,0.8734333333333473,-64
13797,0.8734000000000139,-63
13798,0.8733666666666806,33
13799,0.8733333333333473,-57
13800,0.873300000000014,-53
13801,0.8732666666666806,-55
13802,0.8732333333333473,-56
13803,0.873200000000014,46
13804,0.8731666666666806,-56
13805,0.8731333333333473,-61
13806,0.873100000000014,-54
13807,0.8730666666666806,-65
13808,0.8730333333333473,48
13809,0.873000000000014,47
13810,0.8729666666666807,-60
13811,0.8729333333333473,-62
13812,0.872900000000014,-57
13813,0.8728666666666807,33
13814,0.8728333333333473,-57
13815,0.872800000000014,-62
13816,0.8727666666666807,-55
13817,0.8727333333333473,-53
13818,0.872700000000014,30
13819,0.8726666666666807,-59
13820,0.8726333333333474,47
13821,0.872600000000014,-54
13822,0.8725666666666807,-55
13823,0.8725333333333474,-52
13824,0.872500000000014,-54
13825,0.8724666666666807,-68
13826,0.8724333333333474,-70
13827,0.872400000000014,42
13828,0.8723666666666807,-96
13829,0.8723333333333474,-60
13830,0.8723000000000141,-54
13831,0.8722666666666807,27
13832,0.8722333333333474,-87
13833,0.8722000000000141,-70
13834,0.8721666666666807,48
13835,0.8721333333333474,-56
13836,0.8721000000000141,-58
13837,0.8720666666666808,-53
13838,0.8720333333333474,40
13839,0.8720000000000141,-53
13840,0.8719666666666808,-54
13841,0.8719333333333474,-58
13842,0.8719000000000141,-53
13843,0.8718666666666808,-59
13844,0.8718333333333474,-52
13845,0.8718000000000141,-52
13846,0.8717666666666808,-68
13847,0.8717333333333475,-65
13848,0.8717000000000141,-56
13849,0.8716666666666808,34
13850,0.8716333333333475,-59
13851,0.8716000000000141,48
13852,0.8715666666666808,-53
13853,0.8715333333333475,40
13854,0.8715000000000142,-54
13855,0.8714666666666808,-54
13856,0.8714333333333475,-53
13857,0.8714000000000142,-56
13858,0.8713666666666808,-66
13859,0.8713333333333475,-54
13860,0.8713000000000142,47
13861,0.8712666666666808,-54
13862,0.8712333333333475,28
13863,0.8712000000000142,-60
13864,0.8711666666666809,-57
13865,0.8711333333333475,-61
13866,0.8711000000000142,-53
13867,0.8710666666666809,-77
13868,0.8710333333333475,-63
13869,0.8710000000000142,-52
13870,0.8709666666666809,-55
13871,0.8709333333333475,-64
13872,0.8709000000000142,-58
13873,0.8708666666666809,-53
13874,0.8708333333333476,-53
13875,0.8708000000000142,-58
13876,0.8707666666666809,36
13877,0.8707333333333476,-52
13878,0.8707000000000142,-57
13879,0.8706666666666809,49
13880,0.8706333333333476,-55
13881,0.8706000000000143,43
13882,0.8705666666666809,30
13883,0.8705333333333476,-57
13884,0.8705000000000143,-66
13885,0.8704666666666809,-70
13886,0.8704333333333476,-55
13887,0.8704000000000143,-66
13888,0.8703666666666809,41
13889,0.8703333333333476,-52
13890,0.8703000000000143,-58
13891,0.870266666666681,-54
13892,0.8702333333333476,-53
13893,0.8702000000000143,-54
13894,0.870166666666681,-54
13895,0.8701333333333476,49
13896,0.8701000000000143,-72
13897,0.870066666666681,-54
13898,0.8700333333333476,42
13899,0.8700000000000143,-53
13900,0.869966666666681,-55
13901,0.8699333333333477,-55
13902,0.8699000000000143,34
13903,0.869866666666681,48
13904,0.8698333333333477,-56
13905,0.8698000000000143,-52
13906,0.869766666666681,37
13907,0.8697333333333477,-63
13908,0.8697000000000144,-68
13909,0.869666666666681,-57
13910,0.8696333333333477,-85
13911,0.8696000000000144,-52
13912,0.869566666666681,-53
13913,0.8695333333333477,-54
13914,0.8695000000000144,48
13915,0.869466666666681,-55
13916,0.8694333333333477,-57
13917,0.8694000000000144,-71
13918,0.869366666666681,-92
13919,0.8693333333333477,-67
13920,0.8693000000000144,-56
13921,0.8692666666666811,47
13922,0.8692333333333477,-54
13923,0.8692000000000144,-64
13924,0.8691666666666811,-57
13925,0.8691333333333477,-58
13926,0.8691000000000144,-61
13927,0.8690666666666811,-53
13928,0.8690333333333478,-53
13929,0.8690000000000144,36
13930,0.8689666666666811,-52
13931,0.8689333333333478,-56
13932,0.8689000000000144,-71
13933,0.8688666666666811,46
13934,0.8688333333333478,-67
13935,0.8688000000000144,46
13936,0.8687666666666811,-56
13937,0.8687333333333478,-53
13938,0.8687000000000145,-52
13939,0.8686666666666811,-55
13940,0.8686333333333478,-57
13941,0.8686000000000145,-69
13942,0.8685666666666811,-70
13943,0.8685333333333478,-53
13944,0.8685000000000145,-55
13945,0.8684666666666812,-54
13946,0.8684333333333478,-54
13947,0.8684000000000145,47
13948,0.8683666666666812,-57
13949,0.8683333333333478,44
13950,0.8683000000000145,-53
13951,0.8682666666666812,-56
13952,0.8682333333333478,-52
13953,0.8682000000000145,-56
13954,0.8681666666666812,-54
13955,0.8681333333333479,-54
13956,0.8681000000000145,-69
13957,0.8680666666666812,-52
13958,0.8680333333333479,39
13959,0.8680000000000145,48
13960,0.8679666666666812,-55
13961,0.8679333333333479,-53
13962,0.8679000000000145,-90
13963,0.8678666666666812,-67
13964,0.8678333333333479,-59
13965,0.8678000000000146,-62
13966,0.8677666666666812,-52
13967,0.8677333333333479,43
13968,0.8677000000000146,-54
13969,0.8676666666666812,-58
13970,0.8676333333333479,-56
13971,0.8676000000000146,48
13972,0.8675666666666813,-65
13973,0.8675333333333479,-58
13974,0.8675000000000146,-83
13975,0.8674666666666813,-57
13976,0.8674333333333479,49
13977,0.8674000000000146,-53
13978,0.8673666666666813,-55
13979,0.8673333333333479,-52
13980,0.8673000000000146,-56
13981,0.8672666666666813,-53
13982,0.867233333333348,-69
13983,0.8672000000000146,-54
13984,0.8671666666666813,-54
13985,0.867133333333348,-59
13986,0.8671000000000146,-60
13987,0.8670666666666813,-54
13988,0.867033333333348,-67
13989,0.8670000000000146,-53
13990,0.8669666666666813,-52
13991,0.866933333333348,-55
13992,0.8669000000000147,-62
13993,0.8668666666666813,49
13994,0.866833333333348,-50
13995,0.8668000000000147,-54
13996,0.8667666666666813,-53
13997,0.866733333333348,40
13998,0.8667000000000147,-59
13999,0.8666666666666814,-63
14000,0.866633333333348,-62
14001,0.8666000000000147,-54
14002,0.8665666666666814,-54
14003,0.866533333333348,-55
14004,0.8665000000000147,-52
14005,0.8664666666666814,-56
14006,0.866433333333348,-65
14007,0.8664000000000147,-55
14008,0.8663666666666814,-54
14009,0.866333333333348,-55
14010,0.8663000000000147,-66
14011,0.8662666666666814,-85
14012,0.8662333333333481,-75
14013,0.8662000000000147,-72
14014,0.8661666666666814,-71
14015,0.8661333333333481,-64
14016,0.8661000000000147,34
14017,0.8660666666666814,-55
14018,0.8660333333333481,-63
14019,0.8660000000000148,-54
14020,0.8659666666666814,-61
14021,0.8659333333333481,48
14022,0.8659000000000148,-65
14023,0.8658666666666814,42
14024,0.8658333333333481,-54
14025,0.8658000000000148,-53
14026,0.8657666666666815,48
14027,0.8657333333333481,36
14028,0.8657000000000148,-52
14029,0.8656666666666815,46
14030,0.8656333333333481,-52
14031,0.8656000000000148,-57
14032,0.8655666666666815,-52
14033,0.8655333333333481,43
14034,0.8655000000000148,43
14035,0.8654666666666815,-59
14036,0.8654333333333482,-59
14037,0.8654000000000148,-65
14038,0.8653666666666815,-54
14039,0.8653333333333482,-69
14040,0.8653000000000148,36
14041,0.8652666666666815,-67
14042,0.8652333333333482,-61
14043,0.8652000000000148,39
14044,0.8651666666666815,43
14045,0.8651333333333482,-56
14046,0.8651000000000149,-60
14047,0.8650666666666815,-56
14048,0.8650333333333482,-66
14049,0.8650000000000149,-63
14050,0.8649666666666815,-57
14051,0.8649333333333482,-52
14052,0.8649000000000149,-55
14053,0.8648666666666815,-52
14054,0.8648333333333482,-54
14055,0.8648000000000149,-54
14056,0.8647666666666816,-56
14057,0.8647333333333482,40
14058,0.8647000000000149,-53
14059,0.8646666666666816,40
14060,0.8646333333333482,-67
14061,0.8646000000000149,48
14062,0.8645666666666816,-59
14063,0.8645333333333483,45
14064,0.8645000000000149,-74
14065,0.8644666666666816,49
14066,0.8644333333333483,-53
14067,0.8644000000000149,33
14068,0.8643666666666816,-52
14069,0.8643333333333483,-58
14070,0.864300000000015,-58
14071,0.8642666666666816,-52
14072,0.8642333333333483,-57
14073,0.864200000000015,-65
14074,0.8641666666666816,46
14075,0.8641333333333483,48
14076,0.864100000000015,-72
14077,0.8640666666666816,-68
14078,0.8640333333333483,-68
14079,0.864000000000015,-53
14080,0.8639666666666816,-53
14081,0.8639333333333483,35
14082,0.863900000000015,-58
14083,0.8638666666666817,-72
14084,0.8638333333333483,-72
14085,0.863800000000015,-59
14086,0.8637666666666817,-57
14087,0.8637333333333483,-75
14088,0.863700000000015,46
14089,0.8636666666666817,-58
14090,0.8636333333333484,-52
14091,0.863600000000015,-69
14092,0.8635666666666817,-66
14093,0.8635333333333484,40
14094,0.863500000000015,-63
14095,0.8634666666666817,25
14096,0.8634333333333484,-54
14097,0.863400000000015,41
14098,0.8633666666666817,-53
14099,0.8633333333333484,-56
14100,0.863300000000015,-62
14101,0.8632666666666817,-53
14102,0.8632333333333484,45
14103,0.8632000000000151,-54
14104,0.8631666666666817,-59
14105,0.8631333333333484,-55
14106,0.8631000000000151,45
14107,0.8630666666666817,-68
14108,0.8630333333333484,44
14109,0.8630000000000151,-70
14110,0.8629666666666818,-77
14111,0.8629333333333484,-56
14112,0.8629000000000151,-64
14113,0.8628666666666818,31
14114,0.8628333333333484,-56
14115,0.8628000000000151,-55
14116,0.8627666666666818,-58
14117,0.8627333333333485,43
14118,0.8627000000000151,48
14119,0.8626666666666818,44
14120,0.8626333333333485,-68
14121,0.8626000000000151,-62
14122,0.8625666666666818,-54
14123,0.8625333333333485,-59
14124,0.8625000000000151,-55
14125,0.8624666666666818,-52
14126,0.8624333333333485,-56
14127,0.8624000000000152,-54
14128,0.8623666666666818,-55
14129,0.8623333333333485,-66
14130,0.8623000000000152,-72
14131,0.8622666666666818,-61
14132,0.8622333333333485,-56
14133,0.8622000000000152,37
14134,0.8621666666666818,-74
14135,0.8621333333333485,-65
14136,0.8621000000000152,-54
14137,0.8620666666666819,-63
14138,0.8620333333333485,-57
14139,0.8620000000000152,37
14140,0.8619666666666819,-57
14141,0.8619333333333485,-54
14142,0.8619000000000152,32
14143,0.8618666666666819,-74
14144,0.8618333333333486,-66
14145,0.8618000000000152,-53
14146,0.8617666666666819,49
14147,0.8617333333333486,-55
14148,0.8617000000000152,42
14149,0.8616666666666819,-52
14150,0.8616333333333486,-56
14151,0.8616000000000152,-59
14152,0.8615666666666819,-63
14153,0.8615333333333486,-58
14154,0.8615000000000153,-58
14155,0.8614666666666819,48
14156,0.8614333333333486,-64
14157,0.8614000000000153,-60
14158,0.8613666666666819,-55
14159,0.8613333333333486,-54
14160,0.8613000000000153,-52
14161,0.861266666666682,49
14162,0.8612333333333486,49
14163,0.8612000000000153,-52
14164,0.861166666666682,-54
14165,0.8611333333333486,48
14166,0.8611000000000153,-55
14167,0.861066666666682,-53
14168,0.8610333333333486,44
14169,0.8610000000000153,-58
14170,0.860966666666682,-62
14171,0.8609333333333486,-71
14172,0.8609000000000153,-59
14173,0.860866666666682,42
14174,0.8608333333333487,-55
14175,0.8608000000000153,-67
14176,0.860766666666682,-64
14177,0.8607333333333487,33
14178,0.8607000000000153,-54
14179,0.860666666666682,-59
14180,0.8606333333333487,-70
14181,0.8606000000000154,-59
14182,0.860566666666682,38
14183,0.8605333333333487,-62
14184,0.8605000000000154,-66
14185,0.860466666666682,14
14186,0.8604333333333487,45
14187,0.8604000000000154,-61
14188,0.860366666666682,-60
14189,0.8603333333333487,49
14190,0.8603000000000154,-72
14191,0.8602666666666821,-67
14192,0.8602333333333487,43
14193,0.8602000000000154,-55
14194,0.8601666666666821,48
14195,0.8601333333333487,47
14196,0.8601000000000154,-60
14197,0.8600666666666821,-57
14198,0.8600333333333487,41
14199,0.8600000000000154,-56
14200,0.8599666666666821,-57
14201,0.8599333333333488,-57
14202,0.8599000000000154,-53
14203,0.8598666666666821,-57
14204,0.8598333333333488,44
14205,0.8598000000000154,-62
14206,0.8597666666666821,-62
14207,0.8597333333333488,-59
14208,0.8597000000000155,-69
14209,0.8596666666666821,-70
14210,0.8596333333333488,-54
14211,0.8596000000000155,46
14212,0.8595666666666821,46
14213,0.8595333333333488,-60
14214,0.8595000000000155,-61
14215,0.8594666666666821,44
14216,0.8594333333333488,40
14217,0.8594000000000155,-55
14218,0.8593666666666822,-52
14219,0.8593333333333488,-57
14220,0.8593000000000155,13
14221,0.8592666666666822,-56
14222,0.8592333333333488,-66
14223,0.8592000000000155,46
14224,0.8591666666666822,15
14225,0.8591333333333488,16
14226,0.8591000000000155,-59
14227,0.8590666666666822,44
14228,0.8590333333333489,-70
14229,0.8590000000000155,-54
14230,0.8589666666666822,-70
14231,0.8589333333333489,-60
14232,0.8589000000000155,-65
14233,0.8588666666666822,-52
14234,0.8588333333333489,-56
14235,0.8588000000000156,-61
14236,0.8587666666666822,-70
14237,0.8587333333333489,-58
